"DDLatitude"	"DDLongitude"	"OccurrenceTableName"	"OccurrenceID"	"Taxon"	"OccurrenceDate"	"Habitat"	"LocationName"	"LocationDetails"	"CoordinateUncertaintyDistance"	"CoordinateUncertaintyUnit"	"GeoreferenceRemarks"	"Country"	"StateProvince"	"EORank"	"Collector"	"PhenologyNotes"	"Notes"
"35.54997"	"-93.15135"	"ExpeditionData_OccurrenceFormat"	"7153"	"Neviusia alabamensis"	8/31/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Ozark-St. Francis National Forest; Longpool recreation area"	"Upstream from parking area"	8.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1464,  Collection Number:83; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.54997"	"-93.15135"	"ExpeditionData_OccurrenceFormat"	"7152"	"Neviusia alabamensis"	8/31/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Ozark-St. Francis National Forest; Longpool recreation area"	"Upstream from parking area"	8.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1463,  Collection Number:82; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.54997"	"-93.15135"	"ExpeditionData_OccurrenceFormat"	"7151"	"Neviusia alabamensis"	8/31/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Ozark-St. Francis National Forest; Longpool recreation area"	"Upstream from parking area"	8.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1462,  Collection Number:81; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.54997"	"-93.15135"	"ExpeditionData_OccurrenceFormat"	"7150"	"Neviusia alabamensis"	8/31/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Ozark-St. Francis National Forest; Longpool recreation area"	"Upstream from parking area"	8.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1461,  Collection Number:80; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7149"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1460,  Collection Number:79; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7148"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1459,  Collection Number:78; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7147"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1458,  Collection Number:77; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7146"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1457,  Collection Number:76; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7145"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1456,  Collection Number:75; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7144"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1455,  Collection Number:74; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7143"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1454,  Collection Number:73; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7142"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1453,  Collection Number:72; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7141"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1452,  Collection Number:71; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7140"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1451,  Collection Number:70; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7139"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1450,  Collection Number:69; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7138"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1449,  Collection Number:68; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7137"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1448,  Collection Number:67; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7136"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1447,  Collection Number:66; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7135"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1446,  Collection Number:65; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7134"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1445,  Collection Number:64; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7133"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1444,  Collection Number:63; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7132"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1443,  Collection Number:62; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
"35.12688"	"-92.54320"	"ExpeditionData_OccurrenceFormat"	"7131"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Woodland, forest and other wooded land: Notes: Rocky slope on bluff"	"Cadron Creek"	"Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in."	10.00	"m"		"United States"	"Arkansas"		"Maurer, Dan, Jared Chauncey, Dee Van Huss"		"Keyword: APGA USFS Fall 2022, Accession Number: 2022-1442,  Collection Number:61; Arching woody shrub; 4-6ft; lightly foliated; alternate leaves; doubly serrated; attractive amber brown bark; reproduces clonally by runners.; "
